paper_id,strategy_id,symbol,side,open_time_ms,entry_ts_ms,exit_ts_ms,entry_price,exit_price,return_pct,pnl_usdt,exit_reason
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,BASEDUSDT,long,1775974800000,1775975100000,1776061440000,0.057828896,0.06446774,10.535969,7.901976585388184,scale_time
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,BASEDUSDT,long,1777266300000,1777266600000,1777287240000,0.14139067,0.14568272,4.2818294,3.2113720178604126,scale_trail
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,BBUSDT,long,1776033300000,1776033600000,1776119940000,0.024072029,0.02624687,8.7056,6.529199838638306,scale_time
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,BBUSDT,long,1776105600000,1776105900000,1776192240000,0.02583291,0.02468765,-4.51334,-3.385004997253418,time
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,BBUSDT,long,1776883800000,1776884100000,1776931860000,0.02677338,0.028901141,7.9460726,5.959554433822632,scale_trail
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,BEATUSDT,long,1775316300000,1775316600000,1775368920000,0.3525762,0.3171599,-10.12501,-7.593757152557373,catastrophe_sl
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,BEATUSDT,long,1776308400000,1776308700000,1776354000000,0.39409694,0.45121828,12.800975,9.600731134414673,scale_trail
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,BEATUSDT,long,1776999000000,1776999300000,1777078980000,0.5628813,0.5750803,3.5358415,2.6518810987472534,scale_trail
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,BELUSDT,long,1775431200000,1775431500000,1775465400000,0.097348645,0.12708044,25.11131,18.833481788635254,scale_trail
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,BELUSDT,long,1775432100000,1775432400000,1775465400000,0.097748846,0.12708044,24.598753,18.4490647315979,scale_trail
